,dataset,label,count
269,HCP,label_stats_lgi,32
270,HCP,label_stats_non_lgi,36
271,HCP,lh.ALL_DLPFC_SULCI,36
272,HCP,rh.ALL_DLPFC_SULCI,36
273,HCP,lh.pmfs,36
274,HCP,rh.pmfs,36
275,HCP,lh.lobes,36
276,HCP,rh.lh.lobes,36
277,HCP,rh.lobes,36
278,HCP,rh.sPoCS,1
279,HCP,rh.iPoCS,1
280,HCP,rh.IPS,72
281,HCP,rh.pips,72
282,HCP,rh.sb,1
283,HCP,rh.IPS-PO,72
284,HCP,rh.SmgS,72
285,HCP,rh.cSTS1,72
286,HCP,rh.cSTS2,72
287,HCP,rh.STS,72
288,HCP,rh.cSTS3,72
289,HCP,rh.SLOS,71
290,HCP,rh.iTOS,72
291,HCP,rh.mTOS,72
292,HCP,rh.sB,72
293,HCP,lh.STS,72
294,HCP,lh.cSTS2,72
295,HCP,lh.cSTS3,72
296,HCP,lh.cSTS1,72
297,HCP,lh.J,11
298,HCP,lh.IPS,72
299,HCP,lh.SmgS,72
300,HCP,lh.pips,72
301,HCP,lh.sB,72
302,HCP,lh.IPS-PO,72
303,HCP,lh.SLOS,71
304,HCP,lh.iTOS,72
305,HCP,lh.mTOS,72
306,HCP,lh.aipsJ,72
307,HCP,rh.aipsJ,72
308,HCP,lh.SLOS2,50
309,HCP,lh.DLPFC_chimp_compare,36
310,HCP,rh.DLPFC_chimp_compare,36
311,HCP,lh.ALL_DLPFC_SULCI2,1
312,HCP,lh.SLOS_all,72
313,HCP,rh.SLOS_all,71
314,HCP,lh.y,34
315,HCP,lh.x,50
316,HCP,lh.HCP_consistent_sulci,72
317,HCP,rh.HCP_consistent_sulci,72
318,HCP,lh.sspls_v,83
319,HCP,lh.SSPLS_d,35
320,HCP,lh.SSPLS_D,35
321,HCP,rh.SSPLS_D,36
322,HCP,rh.ICGS_P,48
323,HCP,lh.SSPLS_V,48
324,HCP,lh.PRCULS_V,32
325,HCP,lh.lobesStrict,72
326,HCP,rh.lobesStrict,72
327,HCP,lh.frontal,72
328,HCP,lh.cingulate,72
329,HCP,lh.occipital,72
330,HCP,lh.temporal,72
331,HCP,lh.parietal,72
332,HCP,rh.frontal,72
333,HCP,rh.cingulate,72
334,HCP,rh.occipital,72
335,HCP,rh.temporal,72
336,HCP,rh.parietal,72
337,HCP,lh.w,70
338,HCP,lh.MCGS1,59
339,HCP,lh.MCGS2,34
340,HCP,lh.MCGS3,72
341,HCP,rh.w,68
342,HCP,rh.MCGS3,72
343,HCP,rh.MCGS1,62
344,HCP,lh.PMC_consistent_sulci,72
345,HCP,rh.PMC_consistent_sulci,72
346,HCP,lh.W,70
347,HCP,rh.W,68
348,HCP,rh.MCGS_PATTERN,72
349,HCP,lh.MCGS_PATTERN,72
350,HCP,lh.LPC_sulci,72
351,HCP,rh.LPC_sulci,72
352,HCP,lh.Auditory,70
353,HCP,rh.Auditory,70
354,HCP,lh.ControlA,70
355,HCP,rh.ControlA,70
356,HCP,lh.DefaultA,70
357,HCP,rh.DefaultA,70
358,HCP,lh.DefaultB,70
359,HCP,rh.DefaultB,70
360,HCP,lh.DefaultC,70
361,HCP,rh.DefaultC,70
362,HCP,lh.DorsalAttentionA,70
363,HCP,rh.DorsalAttentionA,70
364,HCP,lh.DorsalAttentionB,70
365,HCP,rh.DorsalAttentionB,70
366,HCP,lh.SomatomotorA,70
367,HCP,rh.SomatomotorA,70
368,HCP,lh.SomatomotorB,70
369,HCP,rh.SomatomotorB,70
370,HCP,lh.TemporalParietal,70
371,HCP,rh.TemporalParietal,70
372,HCP,lh.VentralAttentionA,70
373,HCP,rh.VentralAttentionA,70
374,HCP,lh.VentralAttentionB,70
375,HCP,rh.VentralAttentionB,70
376,HCP,lh.VisualA,70
377,HCP,rh.VisualA,70
378,HCP,rh.VisualB,70
379,HCP,rh.VisualC,70
380,HCP,lh.LPC_sulci_networks,68
381,HCP,rh.LPC_sulci_networks,68
382,HCP,lh.SLOS_LABEL,68
383,HCP,rh.SLOS_LABEL,68
384,HCP,lh.LPC_slos_networks,68
385,HCP,rh.LPC_slos_networks,68
386,HCP,lh.infs_h,73
387,HCP,lh.infs_v,73
388,HCP,lh.painfs_d,65
389,HCP,lh.painfs_v,59
390,HCP,rh.infs_h,73
391,HCP,rh.infs_v,73
392,HCP,rh.painfs_d,64
393,HCP,rh.painfs_v,65
394,HCP,lh.ifs,73
395,HCP,rh.PIMFS_sulci,70
396,HCP,aparc_labels,72
397,HCP,rh.PMC_ROI,141
398,HCP,lh.PMC_ROI,72
399,HCP,aparc_labels_DK,72
400,HCP,lh.PMC_ROI_DK,72
401,HCP,rh.PMC_ROI_DK,72
402,HCP,rh.human_DLPC_annot,70
403,HCP,lh.human_DLPC_annot,69
404,HCP,lh.sbps_a,72
405,HCP,lh.sbps_p,72
406,HCP,lh.pmc_p,72
407,HCP,lh.pmc_pX,48
408,HCP,lh.pmc_pXY,19
409,HCP,lh.pmc_pY,33
410,HCP,rh.sbps_a,72
411,HCP,rh.sbps_p,72
412,HCP,rh.pmc_p,72
413,HCP,lh.Control_network,70
414,HCP,rh.Control_network,70
415,HCP,lh.Default_network,70
416,HCP,rh.Default_network,70
417,HCP,lh.Dorsal_Attention_network,70
418,HCP,rh.Dorsal_Attention_network,70
419,HCP,lh.Ventral_Attention_network,70
420,HCP,rh.Ventral_Attention_network,70
421,HCP,lh.Somato_Motor_network,70
422,HCP,rh.Somato_Motor_network,70
423,HCP,lh.Visual_network,70
424,HCP,rh.Visual_network,70
425,HCP,rh.painfs_d_fsavg,63
426,HCP,lh.painfs_d_fsavg,64
427,HCP,rh.painfs_v_fsavg,64
428,HCP,lh.painfs_v_fsavg,58
429,HCP,lh.PIMFS_sulci_figure,72
430,HCP,rh.PIMFS_sulci_figure,70
431,HCP,lh.VAB_alpfc,3
432,HCP,rh.VAB_alpfc,3
433,HCP,lh.CA_alpfc,3
434,HCP,lh.CB_alpfc,3
435,HCP,lh.CC_alpfc,3
436,HCP,rh.CA_alpfc,3
437,HCP,rh.CB_alpfc,3
438,HCP,rh.CC_alpfc,3
439,HCP,lh.SLOS3,19
440,HCP,fsavg_labels,72
441,HCP,lh.central,73
442,HCP,lh.iprs,73
443,HCP,lh.pmfs_a,73
444,HCP,lh.pmfs_i,73
445,HCP,lh.pmfs_p,73
446,HCP,lh.sfs_a,73
447,HCP,lh.sfs_p,73
448,HCP,lh.sprs,73
449,HCP,rh.central,73
450,HCP,rh.iprs,73
451,HCP,rh.pmfs_a,73
452,HCP,rh.pmfs_i,73
453,HCP,rh.pmfs_p,73
454,HCP,rh.sfs_a,73
455,HCP,rh.sfs_p,73
456,HCP,rh.sprs,73
457,HCP,lh.Area_4a_amunts,1
458,HCP,lh.Brodmann4,1
459,HCP,lh.FA_EK,1
460,HCP,lh.PA_EK,1
461,HCP,lh.ifrms,72
462,HCP,lh.sspls_d,34
463,HCP,rh.ifrms,72
464,HCP,rh.sspls_d,36
465,HCP,lh.prculs_d,72
466,HCP,lh.prcus_p,72
467,HCP,lh.prcus_i,72
468,HCP,lh.prcus_a,72
469,HCP,lh.pmcgs,70
470,HCP,lh.prculs_v,33
471,HCP,rh.prculs_d,72
472,HCP,rh.prcus_p,72
473,HCP,rh.prcus_i,72
474,HCP,rh.prcus_a,72
475,HCP,rh.spls,72
476,HCP,rh.icgs_p,48
477,HCP,rh.pmcgs,68
478,HCP,lh.WillbrandParker_SciAdv_2022,72
479,HCP,rh.WillbrandParker_SciAdv_2022,72
480,HCP,lh.Miller_JNeuro_2021,36
481,HCP,rh.Miller_JNeuro_2021,36
482,HCP,lh.olfs,70
483,HCP,lh.tolfs,70
484,HCP,rh.olfs,70
485,HCP,rh.tolfs,70
486,HCP,aparc_labels_DKTatlas,72
487,HCP,aparc_labels_a2009s,72
488,HCP,100206_lh_[145478 145479 145480 ... 161387 161396 161397]_ratio,1
489,HCP,lh.PIMFS_merged,1
490,HCP,100206_lh_painfs_ratio,1
491,HCP,100206_rh_painfs_ratio,1
492,HCP,lh.PFC_LPC_PMC,72
493,HCP,rh.PFC_LPC_PMC,72
494,HCP,lh.sf,2
495,HCP,lh.mosa,2
496,HCP,lh.mosp,2
497,HCP,lh.tos,2
498,HCP,lh.ios,2
499,HCP,lh.pos,2
500,HCP,lh.losa,2
501,HCP,lh.losp,2
502,HCP,rh.sf,2
503,HCP,rh.mosp,2
504,HCP,rh.tos,2
505,HCP,rh.mosa,2
506,HCP,rh.ios,2
507,HCP,rh.losp,2
508,HCP,rh.losa,2
509,HCP,sulci_gyri_labels,72
510,HCP,lobes_DK,72
511,HCP,overlap_labels_sulcigyri_lobesStrictPHCG,72
512,HCP,label_stats_sulcigyri_lobesStrictPHCG,72
513,HCP,overlap_labels_sulcigyri_PMCa2009s,72
514,HCP,label_stats_sulcigyri_PMCa2009s,72
515,HCP,label_stats_cortex,72
516,HCP,overlap_labels_sulcigyri_lobesStrict,72
517,HCP,label_stats_sulcigyri_lobesStrict,72
518,HCP,overlap_labels_sulcigyri_aparc_DK,72
519,HCP,label_stats_sulcigyri_aparc_DK,72
520,HCP,lh.3,48
521,HCP,lh.4,3
522,HCP,lh.PRCULS,4
523,HCP,lh.PRCUS,4
524,HCP,lh.SBPS,4
525,HCP,lh.test_100307_native,1
526,HCP,rh.SLOS2,48
527,HCP,lh.ICGS_P,47
528,HCP,rh.MCGS2,35
529,HCP,lh.icgs_p,47
530,HCP,rh.4,3
531,HCP,lh.ts_fix,3
532,HCP,lh.TS_FIX,3
533,HCP,lh.isms,9
534,HCP,lh.ISMS,9
535,HCP,100408_lh_painfs_ratio,1
536,HCP,100408_rh_painfs_ratio,1
537,HCP,lh.lmfs,1
538,HCP,rh.iprs_new,3
539,HCP,rh.IPRS_NEW,3
540,HCP,rh.prts_fix,2
541,HCP,rh.PRCUS,2
542,HCP,rh.PRCULS,2
543,HCP,lh.prts_fix,1
544,HCP,lh.PRTS_FIX,1
545,HCP,rh.y,30
546,HCP,rh.x,36
547,HCP,rh.SSPLS_V,35
548,HCP,rh.PRCULS_V,31
549,HCP,rh.pmc_pX,35
550,HCP,rh.pmc_pXY,19
551,HCP,rh.pmc_pY,30
552,HCP,rh.SLOS3,26
553,HCP,rh.sspls_v,35
554,HCP,rh.prculs_v,30
555,HCP,rh.mTOSS,1
556,HCP,lh.HCP_ifrms_tertiary_v1,38
557,HCP,rh.HCP_ifrms_tertiary_sps_v1,34
558,HCP,lh_RSnetworks,36
559,HCP,rh_RSnetworks,36
560,HCP,lh_101309_network_parcellation,1
561,HCP,rh_101309_network_parcellation,1
562,HCP,lh.indiv_lh_101309_networks_native,1
563,HCP,rh.indiv_rh_101309_networks_native,1
564,HCP,rh.FreeSurfer_Defined_Medial_Wall,36
565,HCP,lh.FreeSurfer_Defined_Medial_Wall,36
566,HCP,lh.ControlB_loc,33
567,HCP,rh.ControlB_loc,34
568,HCP,rh.ControlC_loc,34
569,HCP,rh.HCP_ifrms_tertiary_v1,37
570,HCP,lh.ControlC_loc,34
571,HCP,lh.sb,1
572,HCP,lh.mfms,37
573,HCP,lh.ifms,37
574,HCP,rh.mfms,37
575,HCP,rh.ifms,37
576,HCP,lh.HCP_ifrms_tertiary_sps_v1,30
577,HCP,lh_101410_network_parcellation,1
578,HCP,rh_101410_network_parcellation,1
579,HCP,lh.indiv_lh_101410_networks_native,1
580,HCP,rh.indiv_rh_101410_networks_native,1
581,HCP,rh.SLOS4,11
582,HCP,rh.LPC_sulci_annot,1
583,HCP,lh_101915_network_parcellation,1
584,HCP,rh_101915_network_parcellation,1
585,HCP,lh.indiv_lh_101915_networks_native,1
586,HCP,rh.indiv_rh_101915_networks_native,1
587,HCP,101915_lh_painfs_ratio,1
588,HCP,rh.isms,11
589,HCP,lh_102008_network_parcellation,1
590,HCP,rh_102008_network_parcellation,1
591,HCP,lh.indiv_lh_102008_networks_native,1
592,HCP,rh.indiv_rh_102008_networks_native,1
593,HCP,rh.ISMS,11
594,HCP,lh_102311_network_parcellation,1
595,HCP,rh_102311_network_parcellation,1
596,HCP,lh.indiv_lh_102311_networks_native,1
597,HCP,rh.indiv_rh_102311_networks_native,1
598,HCP,lh_102513_network_parcellation,1
599,HCP,rh_102513_network_parcellation,1
600,HCP,lh.indiv_lh_102513_networks_native,1
601,HCP,rh.indiv_rh_102513_networks_native,1
602,HCP,lh_102816_network_parcellation,1
603,HCP,rh_102816_network_parcellation,1
604,HCP,rh.indiv_rh_102816_networks_native,1
605,HCP,lh.indiv_lh_102816_networks_native,1
606,HCP,lh_103111_network_parcellation,1
607,HCP,rh_103111_network_parcellation,1
608,HCP,rh.indiv_rh_103111_networks_native,1
609,HCP,lh.indiv_lh_103111_networks_native,1
610,HCP,network_labs,2
611,HCP,rh_103414_network_parcellation,1
612,HCP,lh.indiv_lh_103414_networks_native,1
613,HCP,rh.indiv_rh_103414_networks_native,1
614,HCP,lh_103414_network_parcellation,1
615,HCP,lh.SLOS4,8
616,HCP,lh.LPC_sulci_annot,2
617,HCP,lh_103515_network_parcellation,1
618,HCP,rh_103515_network_parcellation,1
619,HCP,lh.indiv_lh_103515_networks_native,1
620,HCP,rh.indiv_rh_103515_networks_native,1
621,HCP,lh_103818_network_parcellation,1
622,HCP,rh_103818_network_parcellation,1
623,HCP,lh.indiv_lh_103818_networks_native,1
624,HCP,rh.indiv_rh_103818_networks_native,1
625,HCP,lh_104416_network_parcellation,1
626,HCP,rh_104416_network_parcellation,1
627,HCP,lh.indiv_lh_104416_networks_native,1
628,HCP,rh.indiv_rh_104416_networks_native,1
629,HCP,lh_104820_network_parcellation,1
630,HCP,rh_104820_network_parcellation,1
631,HCP,lh.indiv_lh_104820_networks_native,1
632,HCP,rh.indiv_rh_104820_networks_native,1
633,HCP,lh_105014_network_parcellation,1
634,HCP,rh_105014_network_parcellation,1
635,HCP,lh.indiv_lh_105014_networks_native,1
636,HCP,rh.indiv_rh_105014_networks_native,1
637,HCP,lh_105115_network_parcellation,1
638,HCP,rh_105115_network_parcellation,1
639,HCP,lh.indiv_lh_105115_networks_native,1
640,HCP,rh.indiv_rh_105115_networks_native,1
641,HCP,lh_105216_network_parcellation,1
642,HCP,rh_105216_network_parcellation,1
643,HCP,lh.indiv_lh_105216_networks_native,1
644,HCP,rh.indiv_rh_105216_networks_native,1
645,HCP,lh_105620_network_parcellation,1
646,HCP,rh_105620_network_parcellation,1
647,HCP,lh.indiv_lh_105620_networks_native,1
648,HCP,rh.indiv_rh_105620_networks_native,1
649,HCP,lh.DefaultA_pcc.lable,1
650,HCP,lh_106016_network_parcellation,1
651,HCP,lh.indiv_lh_106016_networks_native,1
652,HCP,rh.indiv_rh_106016_networks_native,1
653,HCP,rh_106016_network_parcellation,1
654,HCP,rh_106319_network_parcellation,1
655,HCP,lh.indiv_lh_106319_networks_native,1
656,HCP,rh.indiv_rh_106319_networks_native,1
657,HCP,lh_106319_network_parcellation,1
658,HCP,lh_106521_network_parcellation,1
659,HCP,rh_106521_network_parcellation,1
660,HCP,lh.indiv_lh_106521_networks_native,1
661,HCP,rh.indiv_rh_106521_networks_native,1
662,HCP,lh_107018_network_parcellation,1
663,HCP,rh_107018_network_parcellation,1
664,HCP,lh.indiv_lh_107018_networks_native,1
665,HCP,rh.indiv_rh_107018_networks_native,1
666,HCP,lh_107220_network_parcellation,1
667,HCP,rh_107220_network_parcellation,1
668,HCP,rh.indiv_rh_107220_networks_native,1
669,HCP,lh.indiv_lh_107220_networks_native,1
670,HCP,107220_rh_painfs_ratio,1
671,HCP,lh_107321_network_parcellation,1
672,HCP,rh_107321_network_parcellation,1
673,HCP,lh.indiv_lh_107321_networks_native,1
674,HCP,rh.indiv_rh_107321_networks_native,1
675,HCP,lh_107422_network_parcellation,1
676,HCP,rh_107422_network_parcellation,1
677,HCP,lh.indiv_lh_107422_networks_native,1
678,HCP,rh.indiv_rh_107422_networks_native,1
679,HCP,lh_108121_network_parcellation,1
680,HCP,rh_108121_network_parcellation,1
681,HCP,rh.indiv_rh_108121_networks_native,1
682,HCP,lh.indiv_lh_108121_networks_native,1
683,HCP,lh_108222_network_parcellation,1
684,HCP,rh_108222_network_parcellation,1
685,HCP,lh.indiv_lh_108222_networks_native,1
686,HCP,rh.indiv_rh_108222_networks_native,1
687,HCP,rh_108323_network_parcellation,1
688,HCP,lh.indiv_lh_108323_networks_native,1
689,HCP,rh.indiv_rh_108323_networks_native,1
690,HCP,lh_108323_network_parcellation,1
691,HCP,lh_108525_network_parcellation,1
692,HCP,rh_108525_network_parcellation,1
693,HCP,lh.indiv_lh_108525_networks_native,1
694,HCP,rh.indiv_rh_108525_networks_native,1
695,HCP,lh_108828_network_parcellation,1
696,HCP,rh_108828_network_parcellation,1
697,HCP,lh.indiv_lh_108828_networks_native,1
698,HCP,rh.indiv_rh_108828_networks_native,1
699,HCP,lh_109123_network_parcellation,1
700,HCP,rh_109123_network_parcellation,1
701,HCP,lh.indiv_lh_109123_networks_native,1
702,HCP,rh.indiv_rh_109123_networks_native,1
703,HCP,lh_109325_network_parcellation,1
704,HCP,rh_109325_network_parcellation,1
705,HCP,lh.indiv_lh_109325_networks_native,1
706,HCP,rh.indiv_rh_109325_networks_native,1
707,HCP,lh.prucs1,1
708,HCP,rhrh.ControlB,1
709,HCP,lh.ifs_new,2
710,HCP,lh.lfms_fix,1
711,HCP,lh.LFMS_FIX,1
712,HCP,rh.ts.label,1
713,HCP,lh_110007_network_parcellation,1
714,HCP,lh.indiv_lh_110007_networks_native,1
715,HCP,rh.indiv_rh_110007_networks_native,1
716,HCP,rh_110007_network_parcellation,1
717,HCP,lh_110411_network_parcellation,1
718,HCP,rh_110411_network_parcellation,1
719,HCP,lh.indiv_lh_110411_networks_native,1
720,HCP,rh.indiv_rh_110411_networks_native,1
721,HCP,lh_110613_network_parcellation,1
722,HCP,rh_110613_network_parcellation,1
723,HCP,lh.indiv_lh_110613_networks_native,1
724,HCP,rh.indiv_rh_110613_networks_native,1
725,HCP,rh.aalf_fix,1
726,HCP,rh.ds_fix,3
727,HCP,lh.ds_fix,3
728,HCP,lh.DS_FIX,3
729,HCP,lh.HCP_ifrms_tertiary_test,1
730,HCP,lh.HCP_ifrms_tertiary_test2,1
731,HCP,lh.HCP_ifrms_tertiary_test3,1
732,HCP,lh.HCP_ifrms_tertiary_test4,2
733,HCP,lh_120111_network_parcellation,1
734,HCP,rh_120111_network_parcellation,1
735,HCP,lh.indiv_lh_120111_networks_native,1
736,HCP,rh.indiv_rh_120111_networks_native,1
737,HCP,rh.ifs_fix,3
738,HCP,lh.HCP_PCC,7
739,HCP,lh.HCP_PCC_test,7
740,HCP,lh.HCP_ifrms_tertiary_check,7
741,HCP,lh.HCP_ifrms_tertiary_chk,7
742,HCP,lh.HCP_ifrms_tertiary_tst,7
743,HCP,151425_lh_painfs_ratio,1
744,HCP,rh.ifs_new,1
745,HCP,rh.3_test,1
746,HCP,lh.HCPMMP1.annot-021,1
747,HCP,lh.HCPMMP1.annot-022,1
748,HCP,lh.HCPMMP1.annot-023,1
749,HCP,lh.HCPMMP1.annot-024,1
750,HCP,lh.HCPMMP1.annot-018,1
751,HCP,lh.HCPMMP1.annot-019,1
752,HCP,lh.HCPMMP1.annot-020,1
753,HCP,lh.HCPMMP1.annot-025,1
754,HCP,lh.HCPMMP1.annot-026,1
755,HCP,lh.HCPMMP1.annot-001,1
756,HCP,lh.HCPMMP1.annot-002,1
757,HCP,lh.HCPMMP1.annot-003,1
758,HCP,lh.HCPMMP1.annot-005,1
759,HCP,lh.HCPMMP1.annot-006,1
760,HCP,lh.HCPMMP1.annot-007,1
761,HCP,lh.HCPMMP1.annot-008,1
762,HCP,lh.HCPMMP1.annot-009,1
763,HCP,lh.HCPMMP1.annot-010,1
764,HCP,lh.HCPMMP1.annot-011,1
765,HCP,lh.HCPMMP1.annot-012,1
766,HCP,lh.HCPMMP1.annot-013,1
767,HCP,lh.HCPMMP1.annot-014,1
768,HCP,lh.HCPMMP1.annot-015,1
769,HCP,lh.HCPMMP1.annot-016,1
770,HCP,lh.HCPMMP1.annot-017,1
771,HCP,lh.HCPMMP1.annot-027,1
772,HCP,rh.pmfs_p_fix,1
773,HCP,rh.PMFS_P_FIX,1
774,HCP,lh.pmfs_p_fix,1
775,HCP,lh.PMFS_P_FIX,1
776,HCP,rh.pmfs_i_fix,1
777,HCP,rh.PMFS_I_FIX,1
778,HCP,lh.HCPMMP1.annot-028,1
779,HCP,lh.HCPMMP1.annot-029,1
780,HCP,lh.HCPMMP1.annot-030,1
781,HCP,lh.HCPMMP1.annot-031,1
782,HCP,lh.HCPMMP1.annot-032,1
783,HCP,lh.HCPMMP1.annot-033,1
784,HCP,lh.HCPMMP1.annot-034,1
785,HCP,lh.HCPMMP1.annot-035,1
786,HCP,lh.a_test_annot,1
787,HCP,rh.a_test_annot,1
788,HCP,rh_168240_network_parcellation,1
789,HCP,lh.indiv_lh_168240_networks_native,1
790,HCP,rh.indiv_rh_168240_networks_native,1
791,HCP,lh_168240_network_parcellation,1
792,HCP,lh.HCP_ifrms_5sulc,1
793,HCP,rh.5,1
794,HCP,rh.HCP_ifrms_tertiary_test,1
795,HCP,rh.HCP_ifrms_5sulc,1
796,HCP,rh.ts_fix,2
797,HCP,rh.a,1
798,HCP,.fr-kBk1x4,1
799,HCP,214019_rh_painfs_ratio,1
800,HCP,lh.iprs_fix,1
801,HCP,lh.IPRS_FIX,1
802,HCP,lh.ifs_fix,2
803,HCP,365343.lh.IFRMS,1
804,HCP,lh.HCP_pmfs_i,1
805,HCP,lh.iprs_new,2
806,HCP,lh.IPRS_NEW,2
807,HCP,rh.HCP_pmfs_a,1
808,HCP,679770.lh.IFRMS,1
809,HCP,867468.lh.IFRMS,1
810,HCP,rh.aparc.annot,2
811,HCP,rh.aparc.annot.p,2
812,HCP,lh.Medial_wall,3
813,HCP,lh.aparc.a2009s.annot,2
814,HCP,lh.aparc.a2009s.annot.p,2
815,HCP,lh.aparc.annot,2
816,HCP,lh.aparc.annot.p,2
817,HCP,rh.Medial_wall,3
818,HCP,rh.aparc.a2009s.annot,2
819,HCP,rh.aparc.a2009s.annot.p,2
820,HCP,dp1_projected_label,1
821,HCP,dp1_projected_mFus,1
822,HCP,dp1_projected_pFus,1
823,HCP,ifrms,1
824,HCP,annot,1
825,HCP,MPM.lh.FG12,1
826,HCP,rh.Yeo_Brainmap_10to14Comp_TopSpecializationComp,1
827,HCP,MPM_lh.FG1,1
828,HCP,MPM_lh.FG12,1
829,HCP,MPM_lh.FG2,1
830,HCP,MPM_lh.FG3,1
831,HCP,MPM_lh.FG4,1
832,HCP,MPM_lh.FGall,1
833,HCP,MPM_lh.hOc1,1
834,HCP,MPM_lh.hOc2,1
835,HCP,MPM_lh.hOc3v,1
836,HCP,MPM_lh.hOc4v,1
837,HCP,MPM_rh.FG1,1
838,HCP,MPM_rh.FG12,1
839,HCP,MPM_rh.FG2,1
840,HCP,MPM_rh.FG3,1
841,HCP,rh.Yeo_Brainmap_10to14Comp_Specialization,1
842,HCP,MPM_rh.FGall,1
843,HCP,MPM_rh.hOc1,1
844,HCP,MPM_rh.hOc2,1
845,HCP,MPM_rh.hOc3v,1
846,HCP,MPM_rh.hOc4v,1
847,HCP,Yeo_Brainmap_fsaverage_README,1
848,HCP,lh.BA1_exvivo,1
849,HCP,lh.BA1_exvivo.thresh,1
850,HCP,lh.BA2_exvivo,1
851,HCP,lh.BA2_exvivo.thresh,1
852,HCP,lh.BA3a_exvivo,1
853,HCP,rh.Yeo_Brainmap_10to14Comp_SpecializationROI,1
854,HCP,lh.BA3b_exvivo,1
855,HCP,lh.BA3b_exvivo.thresh,1
856,HCP,lh.BA44_exvivo,1
857,HCP,lh.BA44_exvivo.thresh,1
858,HCP,lh.BA45_exvivo,1
859,HCP,lh.BA45_exvivo.thresh,1
860,HCP,lh.BA4a_exvivo,1
861,HCP,lh.BA4a_exvivo.thresh,1
862,HCP,lh.BA4p_exvivo,1
863,HCP,lh.BA4p_exvivo.thresh,1
864,HCP,lh.BA6_exvivo,1
865,HCP,lh.BA6_exvivo.thresh,1
866,HCP,lh.HCP-MMP1,1
867,HCP,lh.MPM_mFus,1
868,HCP,lh.MPM_pFus,1
869,HCP,lh.MT_exvivo,1
870,HCP,lh.MT_exvivo.thresh,1
871,HCP,lh.PALS_B12_OrbitoFrontal,1
872,HCP,rh.BA4a_exvivo.thresh,1
873,HCP,rh.BA4p_exvivo,1
874,HCP,rh.BA4p_exvivo.thresh,1
875,HCP,rh.BA6_exvivo.thresh,1
876,HCP,lh.PALS_B12_Visuotopic,1
877,HCP,lh.V1_exvivo,1
878,HCP,lh.V1_exvivo.thresh,1
879,HCP,lh.V2_exvivo,1
880,HCP,register,1
881,HCP,lh.Yeo_Brainmap_10Comp_PrActGivenComp,1
882,HCP,rh.BA6_exvivo,1
883,HCP,lh.Yeo_Brainmap_10to14Comp_Flexibility,1
884,HCP,rh.HCP-MMP1,1
885,HCP,lh.Yeo_Brainmap_10to14Comp_Specialization,1
886,HCP,lh.Yeo_Brainmap_10to14Comp_SpecializationROI,1
887,HCP,lh.Yeo_Brainmap_10to14Comp_TopSpecializationComp,1
888,HCP,lh.Yeo_Brainmap_11Comp_PrActGivenComp,1
889,HCP,lh.Yeo_Brainmap_12Comp_PrActGivenComp,1
890,HCP,lh.Yeo_Brainmap_14Comp_PrActGivenComp,1
891,HCP,lh.oasis.chubs.lateraltemporal,1
892,HCP,lh.oasis.chubs.medialpfc,1
893,HCP,lh.oasis.chubs.retrosplenial,1
894,HCP,rh.MPM_pFus,1
895,HCP,rh.MT_exvivo,1
896,HCP,rh.PALS_B12_Brodmann,1
897,HCP,rh.MT_exvivo.thresh,1
898,HCP,lh.V2_exvivo.thresh,1
899,HCP,rh.PALS_B12_Visuotopic,1
900,HCP,rh.V1_exvivo,1
901,HCP,lh.oasis.chubs.ifc,1
902,HCP,lh.oasis.chubs.ipc,1
903,HCP,lh.oasis.chubs.ips,1
904,HCP,lh.oasis.chubs.mtl,1
905,HCP,lh.perirhinal_exvivo.thresh,1
906,HCP,rh.PALS_B12_OrbitoFrontal,1
907,HCP,lh.oasis.chubs.tp,1
908,HCP,rh.V2_exvivo,1
909,HCP,lh.perirhinal_exvivo,1
910,HCP,rh.MPM_mFus,1
911,HCP,rh.V2_exvivo.thresh,1
912,HCP,lh.Yeo2011_7NetworksConfidence_N1000,1
913,HCP,rh.BA1_exvivo.thresh,1
914,HCP,rh.BA2_exvivo,1
915,HCP,rh.BA2_exvivo.thresh,1
916,HCP,rh.BA3a_exvivo,1
917,HCP,rh.BA3a_exvivo.thresh,1
918,HCP,rh.BA3b_exvivo,1
919,HCP,MPM_rh.FG4,1
920,HCP,rh.BA44_exvivo,1
921,HCP,rh.BA44_exvivo.thresh,1
922,HCP,rh.BA45_exvivo,1
923,HCP,rh.BA45_exvivo.thresh,1
924,HCP,rh.BA4a_exvivo,1
925,HCP,lh.PALS_B12.labels,1
926,HCP,lh.PALS_B12_Brodmann,1
927,HCP,lh.BA3a_exvivo.thresh,1
928,HCP,lh.PALS_B12_Lobes,1
929,HCP,lh.Yeo2011_7Networks_N1000,1
930,HCP,lh.aparc.a2005s,1
931,HCP,rh.BA1_exvivo,1
932,HCP,rh.PALS_B12.labels,1
933,HCP,rh.PALS_B12_Lobes,1
934,HCP,rh.perirhinal_exvivo.thresh,1
935,HCP,lh.entorhinal_exvivo.thresh,1
936,HCP,lh.Yeo2011_17NetworksConfidence_N1000,1
937,HCP,rh.Yeo2011_17NetworksConfidence_N1000,1
938,HCP,rh.V1_exvivo.thresh,1
939,HCP,lh.Yeo_Brainmap_13Comp_PrActGivenComp,1
940,HCP,rh.Yeo2011_17Networks_N1000,1
